Longitud de onda (Å),espectro
4000.0,0.99101365
4000.050000000745,0.9879219
4000.10000000149,0.99255526
4000.150000002235,0.9631575
4000.2000000029802,0.9990995
4000.2500000037253,0.9796923
4000.3000000044703,1.0294616
4000.3500000052154,0.99222326
4000.4000000059605,0.9797681
4000.4500000067055,0.9701362
4000.5000000074506,0.97894555
4000.5500000081956,0.9888274
4000.6000000089407,0.9947213
4000.6500000096858,0.9780811
4000.700000010431,0.9794464
4000.750000011176,0.9949305
4000.800000011921,0.9974998
4000.850000012666,1.0012136
4000.900000013411,0.97278196
4000.950000014156,0.98505765
4001.000000014901,0.99473
4001.050000015646,0.97765666
4001.1000000163913,0.9783132
4001.1500000171363,0.9754258
4001.2000000178814,0.9535129
4001.2500000186265,0.9650399
4001.3000000193715,0.9796532
4001.3500000201166,0.9594499
4001.4000000208616,0.963353
4001.4500000216067,0.9890948
4001.5000000223517,0.9965644
4001.550000023097,1.0108954
4001.600000023842,0.9963707
4001.650000024587,0.999552
4001.700000025332,0.9844991
4001.750000026077,0.9616441
4001.800000026822,0.98256147
4001.850000027567,0.9912659
4001.900000028312,0.9843531
4001.9500000290573,1.0060289
4002.0000000298023,0.9686435
4002.0500000305474,0.98741674
4002.1000000312924,0.9750758
4002.1500000320375,0.9634798
4002.2000000327826,1.0264486
4002.2500000335276,0.9754809
4002.3000000342727,0.98432267
4002.3500000350177,0.9833952
4002.400000035763,0.99787617
4002.450000036508,1.0348855
4002.500000037253,1.0057026
4002.550000037998,1.0147885
4002.600000038743,0.9873913
4002.650000039488,0.9710653
4002.700000040233,1.0109375
4002.750000040978,0.9781488
4002.8000000417233,0.99022937
4002.8500000424683,1.0015092
4002.9000000432134,0.985458
4002.9500000439584,0.9637932
4003.0000000447035,0.97323227
4003.0500000454485,0.964193
4003.1000000461936,0.9512062
4003.1500000469387,0.98511285
4003.2000000476837,0.9586235
4003.250000048429,0.98759645
4003.300000049174,0.9626966
4003.350000049919,1.0127274
4003.400000050664,0.97524303
4003.450000051409,0.95530367
4003.500000052154,0.98358995
4003.550000052899,1.0226057
4003.600000053644,1.0155135
4003.6500000543892,0.9602767
4003.7000000551343,0.98114806
4003.7500000558794,0.97778744
4003.8000000566244,0.97974443
4003.8500000573695,0.961045
4003.9000000581145,0.9899104
4003.9500000588596,0.9624299
4004.0000000596046,0.9972967
4004.0500000603497,0.95577914
4004.1000000610948,0.99623984
4004.15000006184,0.95513046
4004.200000062585,0.96042293
4004.25000006333,0.9403459
4004.300000064075,0.965335
4004.35000006482,0.97563094
4004.400000065565,1.015891
4004.45000006631,0.9644848
4004.500000067055,0.96287835
4004.5500000678003,1.0084807
4004.6000000685453,0.9749821
4004.6500000692904,0.99598885
4004.7000000700355,0.9825047
4004.7500000707805,0.9838224
4004.8000000715256,0.9860591
4004.8500000722706,0.994523
4004.9000000730157,0.9650489
4004.9500000737607,0.9784911
4005.000000074506,0.98337674
4005.050000075251,1.0152812
4005.100000075996,1.0014564
4005.150000076741,0.97530496
4005.200000077486,0.9761615
4005.250000078231,1.0112505
4005.300000078976,0.9765018
4005.350000079721,1.0096784
4005.4000000804663,0.98485947
4005.4500000812113,1.0075897
4005.5000000819564,1.0175964
4005.5500000827014,0.9735622
4005.6000000834465,0.97045946
4005.6500000841916,0.9915873
4005.7000000849366,0.99526566
4005.7500000856817,0.98245597
4005.8000000864267,0.97071666
4005.850000087172,0.98743427
4005.900000087917,0.9815819
4005.950000088662,1.0000702
4006.000000089407,0.98489237
4006.050000090152,1.0164564
4006.100000090897,1.0036346
4006.150000091642,0.9928563
4006.200000092387,0.98692155
4006.2500000931323,0.9685284
4006.3000000938773,0.99207354
4006.3500000946224,0.97142786
4006.4000000953674,0.9751156
4006.4500000961125,0.9886822
4006.5000000968575,0.9753113
4006.5500000976026,0.9922546
4006.6000000983477,1.0085976
4006.6500000990927,0.99453247
4006.700000099838,0.98106694
4006.750000100583,0.98591274
4006.800000101328,0.9705332
4006.850000102073,0.97372526
