Longitud de onda (Å),espectro
4000.0,1.1929034
4000.050000000745,1.6226338
4000.10000000149,1.0367565
4000.150000002235,0.98399806
4000.2000000029802,0.668926
4000.2500000037253,0.887465
4000.3000000044703,1.0938959
4000.3500000052154,0.67694175
4000.4000000059605,0.504412
4000.4500000067055,0.6819632
4000.5000000074506,0.75784755
4000.5500000081956,0.8463125
4000.6000000089407,0.9641096
4000.6500000096858,1.1985397
4000.700000010431,0.96165204
4000.750000011176,1.0913957
4000.800000011921,1.02518
4000.850000012666,1.4132504
4000.900000013411,0.8833709
4000.950000014156,1.0691196
4001.000000014901,1.0508621
4001.050000015646,1.0576301
4001.1000000163913,0.86166966
4001.1500000171363,0.90297115
4001.2000000178814,0.5163295
4001.2500000186265,0.99808055
4001.3000000193715,0.8829461
4001.3500000201166,1.2214248
4001.4000000208616,0.58331865
4001.4500000216067,0.42948917
4001.5000000223517,0.6145868
4001.550000023097,1.0271393
4001.600000023842,0.22397266
4001.650000024587,0.38832694
4001.700000025332,0.7228279
4001.750000026077,0.8284723
4001.800000026822,1.1395837
4001.850000027567,1.0276396
4001.900000028312,0.9239931
4001.9500000290573,0.9020115
4002.0000000298023,0.96003085
4002.0500000305474,0.88042754
4002.1000000312924,0.8962159
4002.1500000320375,0.7704261
4002.2000000327826,0.7836809
4002.2500000335276,1.517248
4002.3000000342727,1.025121
4002.3500000350177,0.29938823
4002.400000035763,0.73251134
4002.450000036508,0.6411782
4002.500000037253,1.0437162
4002.550000037998,0.7533877
4002.600000038743,1.0329722
4002.650000039488,1.1477997
4002.700000040233,0.52910805
4002.750000040978,1.0682682
4002.8000000417233,1.371347
4002.8500000424683,1.0425361
4002.9000000432134,0.71686393
4002.9500000439584,0.6717795
4003.0000000447035,0.60543877
4003.0500000454485,1.12479
4003.1000000461936,1.1809021
4003.1500000469387,1.2365245
4003.2000000476837,1.0781105
4003.250000048429,0.8080318
4003.300000049174,0.95578426
4003.350000049919,1.2749994
4003.400000050664,1.2670127
4003.450000051409,1.2398785
4003.500000052154,0.8935709
4003.550000052899,1.0625508
4003.600000053644,0.86311424
4003.6500000543892,1.0581352
4003.7000000551343,1.0171651
4003.7500000558794,0.43437698
4003.8000000566244,0.6478642
4003.8500000573695,1.1588265
4003.9000000581145,1.3779888
4003.9500000588596,1.240782
4004.0000000596046,1.4619045
4004.0500000603497,1.8028512
4004.1000000610948,2.7001867
4004.15000006184,0.8233537
4004.200000062585,0.6484032
4004.25000006333,0.7702634
4004.300000064075,1.0903558
4004.35000006482,1.0423694
4004.400000065565,1.2336389
4004.45000006631,1.1897297
4004.500000067055,1.2632339
4004.5500000678003,0.9844357
4004.6000000685453,0.89885974
4004.6500000692904,0.8692763
4004.7000000700355,1.1280609
4004.7500000707805,0.9250333
4004.8000000715256,0.6566512
4004.8500000722706,0.75695646
4004.9000000730157,0.3394802
4004.9500000737607,0.4025954
4005.000000074506,0.25835353
4005.050000075251,0.44047156
4005.100000075996,0.63813406
4005.150000076741,0.5893991
4005.200000077486,0.9182397
4005.250000078231,0.28341085
4005.300000078976,0.27320847
4005.350000079721,0.2767935
4005.4000000804663,0.2528334
4005.4500000812113,0.98499686
4005.5000000819564,0.62216896
4005.5500000827014,0.90273154
4005.6000000834465,0.8968668
4005.6500000841916,0.37850976
4005.7000000849366,0.6725027
4005.7500000856817,1.013616
4005.8000000864267,1.1440145
4005.850000087172,1.2019587
4005.900000087917,1.0007199
4005.950000088662,0.68782187
4006.000000089407,1.0938563
4006.050000090152,1.1138929
4006.100000090897,0.48687193
4006.150000091642,0.63904905
4006.200000092387,0.9721458
4006.2500000931323,1.2206753
4006.3000000938773,0.37802693
4006.3500000946224,0.5110563
4006.4000000953674,0.73610693
4006.4500000961125,1.0832673
4006.5000000968575,1.0481074
4006.5500000976026,0.5656029
4006.6000000983477,0.5951697
4006.6500000990927,0.9555824
4006.700000099838,0.66070586
4006.750000100583,0.72819054
4006.800000101328,0.8644354
4006.850000102073,0.83481944
4006.900000102818,0.77512145
4006.950000103563,0.87285185
4007.000000104308,0.42101857
4007.050000105053,0.62153447
4007.1000001057982,0.8203334
4007.1500001065433,1.2045467
4007.2000001072884,0.6595034
4007.2500001080334,0.46540967
4007.3000001087785,0.5764218
4007.3500001095235,0.32937092
4007.4000001102686,1.0879861
4007.4500001110137,1.0952106
4007.5000001117587,1.5082568
4007.5500001125038,1.4525888
4007.600000113249,1.0737156
4007.650000113994,1.3377974
4007.700000114739,1.3386246
4007.750000115484,0.7465383
4007.800000116229,1.0391057
4007.850000116974,0.66485375
4007.900000117719,0.8625857
4007.9500001184642,0.6206803
4008.0000001192093,0.7026284
4008.0500001199543,0.7272037
4008.1000001206994,0.9002679
4008.1500001214445,0.9737458
4008.2000001221895,1.2480662
4008.2500001229346,1.3292989
4008.3000001236796,1.2150977
4008.3500001244247,1.2520885
4008.4000001251698,1.2181349
4008.450000125915,1.0688512
4008.50000012666,1.1613348
4008.550000127405,1.3632817
4008.60000012815,0.996075
4008.650000128895,0.9803438
4008.70000012964,1.4204876
4008.750000130385,1.0115992
4008.80000013113,0.7148578
4008.8500001318753,0.5489936
4008.9000001326203,1.1166314
4008.9500001333654,0.5341143
4009.0000001341105,0.31625533
4009.0500001348555,1.2694945
4009.1000001356006,0.9566067
4009.1500001363456,0.99434876
4009.2000001370907,1.0803993
4009.2500001378357,1.0562767
4009.300000138581,1.3881197
4009.350000139326,1.4833
4009.400000140071,1.5110736
4009.450000140816,1.2473246
4009.500000141561,0.8027384
4009.550000142306,0.48575705
4009.600000143051,0.92320806
4009.650000143796,0.6156605
4009.7000001445413,0.7472333
4009.7500001452863,0.39225104
4009.8000001460314,0.58103174
4009.8500001467764,1.0279003
4009.9000001475215,1.4950693
4009.9500001482666,1.211324
4010.0000001490116,1.1671394
4010.0500001497567,1.5971036
4010.1000001505017,1.2166344
4010.150000151247,0.99811614
4010.200000151992,1.0642793
4010.250000152737,0.9677215
4010.300000153482,1.1544033
4010.350000154227,1.1550964
4010.400000154972,0.8512806
4010.450000155717,0.7471511
4010.500000156462,0.55157894
4010.5500001572073,0.7748885
4010.6000001579523,0.5209204
4010.6500001586974,0.99131656
4010.7000001594424,1.0566982
4010.7500001601875,1.1194783
4010.8000001609325,1.1580803
4010.8500001616776,0.9848949
4010.9000001624227,1.1376922
4010.9500001631677,0.583096
4011.000000163913,0.9135298
4011.050000164658,1.4786261
4011.100000165403,1.3311191
4011.150000166148,1.4413189
4011.200000166893,1.058414
4011.250000167638,1.1777945
4011.300000168383,1.1378522
4011.350000169128,1.2631618
4011.4000001698732,0.656718
4011.4500001706183,1.028675
4011.5000001713634,1.1357185
4011.5500001721084,1.151225
4011.6000001728535,0.9008389
4011.6500001735985,0.9486025
4011.7000001743436,0.8151819
4011.7500001750886,0.7525167
4011.8000001758337,1.1854315
4011.8500001765788,1.0381618
4011.900000177324,0.86957574
4011.950000178069,0.5773021
4012.000000178814,0.85000503
4012.050000179559,0.919625
4012.100000180304,0.68567014
4012.150000181049,0.6481777
4012.200000181794,0.88296634
4012.250000182539,0.9448792
4012.3000001832843,0.31321266
4012.3500001840293,0.66048574
4012.4000001847744,0.45026225
4012.4500001855195,0.41789943
4012.5000001862645,0.63385606
4012.5500001870096,0.9558732
4012.6000001877546,0.9562607
4012.6500001884997,0.94244987
4012.7000001892447,0.5491943
4012.75000018999,1.088903
4012.800000190735,0.99009776
4012.85000019148,1.219965
4012.900000192225,1.2211506
4012.95000019297,1.324352
4013.000000193715,1.2433571
4013.05000019446,1.4002067
4013.100000195205,1.4224688
4013.1500001959503,1.0623972
