Longitud de onda (Å),espectro
4000.0,0.9971473
4000.050000000745,1.0519238
4000.10000000149,1.0024103
4000.150000002235,1.083417
4000.2000000029802,1.0239033
4000.2500000037253,1.0670979
4000.3000000044703,1.0529271
4000.3500000052154,0.94602793
4000.4000000059605,1.0128443
4000.4500000067055,0.9863567
4000.5000000074506,0.92125636
4000.5500000081956,0.9235002
4000.6000000089407,1.0027674
4000.6500000096858,1.0498124
4000.700000010431,1.1540581
4000.750000011176,1.2298176
4000.800000011921,1.0160576
4000.850000012666,1.0459386
4000.900000013411,1.0211078
4000.950000014156,0.9610383
4001.000000014901,0.97534734
4001.050000015646,0.9416362
4001.1000000163913,1.0057623
4001.1500000171363,1.0001427
4001.2000000178814,0.96380043
4001.2500000186265,0.9256331
4001.3000000193715,1.1418023
4001.3500000201166,1.0080825
4001.4000000208616,1.0947359
4001.4500000216067,1.0721647
4001.5000000223517,1.1673145
4001.550000023097,0.95945764
4001.600000023842,1.0201352
4001.650000024587,0.9913429
4001.700000025332,0.9000722
4001.750000026077,1.0110955
4001.800000026822,0.9931238
4001.850000027567,0.97780204
4001.900000028312,0.9664897
4001.9500000290573,1.0242345
4002.0000000298023,0.95175076
4002.0500000305474,1.0130322
4002.1000000312924,1.084986
4002.1500000320375,0.9975585
4002.2000000327826,1.0296333
4002.2500000335276,0.95992064
4002.3000000342727,0.97901773
4002.3500000350177,1.0065669
4002.400000035763,0.9908508
4002.450000036508,0.94461626
4002.500000037253,0.9024576
4002.550000037998,0.8569596
4002.600000038743,1.0566959
4002.650000039488,1.0815182
4002.700000040233,1.0082965
4002.750000040978,0.98998606
4002.8000000417233,0.8935849
4002.8500000424683,0.989318
4002.9000000432134,1.0886528
4002.9500000439584,1.0372561
4003.0000000447035,1.0122585
4003.0500000454485,1.0039088
4003.1000000461936,0.9878106
4003.1500000469387,0.8961949
4003.2000000476837,0.934939
4003.250000048429,0.9869384
4003.300000049174,1.0257976
4003.350000049919,1.0465243
4003.400000050664,0.9396006
4003.450000051409,1.0205998
4003.500000052154,1.0137248
4003.550000052899,1.0280268
4003.600000053644,1.0847632
4003.6500000543892,1.1763421
4003.7000000551343,1.2180294
4003.7500000558794,1.4522533
4003.8000000566244,1.0685903
4003.8500000573695,1.0660763
4003.9000000581145,1.0660006
4003.9500000588596,1.1202304
4004.0000000596046,1.0638057
4004.0500000603497,1.0640528
4004.1000000610948,0.9780391
4004.15000006184,0.97436875
4004.200000062585,1.0137863
4004.25000006333,1.0315726
4004.300000064075,0.9624769
4004.35000006482,0.99384737
4004.400000065565,0.9335023
4004.45000006631,1.0526232
4004.500000067055,1.1054578
4004.5500000678003,1.0191997
4004.6000000685453,0.9410244
4004.6500000692904,1.1291776
4004.7000000700355,1.0693903
4004.7500000707805,0.98555833
4004.8000000715256,1.0228473
4004.8500000722706,1.0028011
4004.9000000730157,0.9870097
4004.9500000737607,0.9538287
4005.000000074506,0.9641099
4005.050000075251,1.0365595
4005.100000075996,0.98952836
4005.150000076741,0.85644925
4005.200000077486,0.52854043
4005.250000078231,0.50157005
4005.300000078976,0.6261372
4005.350000079721,0.91125625
4005.4000000804663,0.97393006
4005.4500000812113,1.0883316
4005.5000000819564,0.97866094
4005.5500000827014,0.98072875
4005.6000000834465,1.1013523
4005.6500000841916,1.0224134
4005.7000000849366,0.94243944
4005.7500000856817,1.0383003
4005.8000000864267,1.038269
4005.850000087172,1.077417
4005.900000087917,1.0959148
4005.950000088662,0.9341665
4006.000000089407,1.0753732
4006.050000090152,1.1746724
4006.100000090897,1.0979427
4006.150000091642,1.1328806
4006.200000092387,1.1278368
4006.2500000931323,1.0187458
4006.3000000938773,0.9854465
4006.3500000946224,1.0194399
4006.4000000953674,1.0106328
4006.4500000961125,1.0746896
4006.5000000968575,1.0816768
4006.5500000976026,1.0701586
4006.6000000983477,1.0149623
4006.6500000990927,1.0610094
4006.700000099838,1.0542933
4006.750000100583,0.9752457
4006.800000101328,0.91939366
4006.850000102073,0.8918874
4006.900000102818,0.869936
4006.950000103563,0.8090867
4007.000000104308,0.9712907
4007.050000105053,1.0435534
4007.1000001057982,0.96733254
4007.1500001065433,1.0160897
4007.2000001072884,0.9260702
4007.2500001080334,0.9069138
4007.3000001087785,0.9779212
4007.3500001095235,0.93695945
4007.4000001102686,0.9810075
4007.4500001110137,1.0273283
4007.5000001117587,1.009419
4007.5500001125038,0.9104852
4007.600000113249,1.0112772
4007.650000113994,1.0627913
4007.700000114739,1.0465273
4007.750000115484,0.9921579
4007.800000116229,1.0824199
4007.850000116974,0.9970198
4007.900000117719,0.9366248
4007.9500001184642,0.9784932
4008.0000001192093,0.98204714
4008.0500001199543,1.1558346
4008.1000001206994,1.1011558
4008.1500001214445,0.98024684
4008.2000001221895,1.0011456
4008.2500001229346,1.06294
4008.3000001236796,1.0202599
4008.3500001244247,0.8851052
4008.4000001251698,1.0136726
4008.450000125915,0.9556505
4008.50000012666,0.9652453
4008.550000127405,1.15517
4008.60000012815,1.0227523
4008.650000128895,0.94254446
4008.70000012964,0.9890519
4008.750000130385,1.016926
4008.80000013113,1.045642
4008.8500001318753,0.9697168
4008.9000001326203,1.0083778
4008.9500001333654,0.9229344
4009.0000001341105,1.1383444
4009.0500001348555,1.15987
4009.1000001356006,0.8982238
4009.1500001363456,1.0106584
4009.2000001370907,1.0214562
4009.2500001378357,1.1769025
4009.300000138581,0.9751561
4009.350000139326,1.0327653
4009.400000140071,1.1671175
4009.450000140816,1.0574163
4009.500000141561,1.1950387
4009.550000142306,1.0962206
4009.600000143051,0.96149117
4009.650000143796,0.9430692
4009.7000001445413,0.7678566
4009.7500001452863,0.8289566
4009.8000001460314,0.9891028
4009.8500001467764,1.1523186
4009.9000001475215,1.0728062
4009.9500001482666,1.0324227
4010.0000001490116,1.1242771
4010.0500001497567,1.1315588
4010.1000001505017,1.0516117
4010.150000151247,1.0542119
4010.200000151992,0.96988153
4010.250000152737,1.0249326
4010.300000153482,0.97999775
4010.350000154227,1.1217762
4010.400000154972,1.0803614
4010.450000155717,1.0481853
4010.500000156462,1.0870912
4010.5500001572073,0.9797215
4010.6000001579523,1.0999283
4010.6500001586974,1.0098425
4010.7000001594424,1.0991257
4010.7500001601875,0.9846364
4010.8000001609325,1.088196
4010.8500001616776,0.9299778
4010.9000001624227,1.0012641
4010.9500001631677,1.0418879
4011.000000163913,1.0080706
4011.050000164658,1.0108179
4011.100000165403,1.0386392
4011.150000166148,1.0608557
4011.200000166893,1.1046946
4011.250000167638,1.0590742
4011.300000168383,1.0725315
4011.350000169128,1.0211523
4011.4000001698732,1.1319944
4011.4500001706183,1.1060519
4011.5000001713634,1.1380712
4011.5500001721084,1.078205
4011.6000001728535,1.0186521
4011.6500001735985,1.0596358
4011.7000001743436,1.1146141
4011.7500001750886,0.99860805
4011.8000001758337,1.0493487
4011.8500001765788,0.96157545
4011.900000177324,1.0446272
4011.950000178069,1.0323064
4012.000000178814,1.091836
4012.050000179559,1.0766183
4012.100000180304,1.1814054
4012.150000181049,0.97152126
4012.200000181794,1.0439731
4012.250000182539,1.088553
4012.3000001832843,0.931719
4012.3500001840293,0.7788558
4012.4000001847744,0.88331765
4012.4500001855195,1.0241235
4012.5000001862645,1.0788071
4012.5500001870096,1.0179331
4012.6000001877546,1.0525389
4012.6500001884997,1.04146
4012.7000001892447,0.98954004
4012.75000018999,1.0607806
4012.800000190735,1.0691258
4012.85000019148,0.95665216
4012.900000192225,1.0322468
4012.95000019297,1.0964707
4013.000000193715,1.1002269
4013.05000019446,1.0107938
4013.100000195205,0.95888275
4013.1500001959503,1.0196725
4013.2000001966953,1.0732385
4013.2500001974404,1.0767254
4013.3000001981854,1.0890074
4013.3500001989305,1.040876
4013.4000001996756,1.037816
4013.4500002004206,0.9973116
4013.5000002011657,1.055514
4013.5500002019107,1.0577724
4013.600000202656,1.2302854
4013.650000203401,1.1092225
4013.700000204146,1.0424402
4013.750000204891,1.0063165
4013.800000205636,1.140942
4013.850000206381,1.1001602
4013.900000207126,1.1022352
4013.950000207871,1.054744
4014.0000002086163,0.9798975
4014.0500002093613,0.9430352
4014.1000002101064,1.039875
4014.1500002108514,0.9781337
4014.2000002115965,1.0306541
4014.2500002123415,1.005882
4014.3000002130866,0.99983954
4014.3500002138317,1.109409
4014.4000002145767,1.0720062
4014.450000215322,0.95107555
4014.500000216067,0.8759518
4014.550000216812,0.9395509
4014.600000217557,0.96800303
4014.650000218302,1.0233824
4014.700000219047,1.0605887
4014.750000219792,1.0421985
4014.800000220537,1.0113322
4014.8500002212822,1.2133112
4014.9000002220273,1.2085096
4014.9500002227724,1.1073785
4015.0000002235174,1.0442683
4015.0500002242625,1.1802263
4015.1000002250075,0.8688241
4015.1500002257526,1.1015431
4015.2000002264977,1.0927979
4015.2500002272427,1.1656004
4015.3000002279878,1.0447497
4015.350000228733,0.98317087
4015.400000229478,1.0385197
4015.450000230223,1.0838135
4015.500000230968,1.205002
4015.550000231713,1.0281588
4015.600000232458,0.98445356
4015.650000233203,1.0353628
4015.7000002339482,1.0457114
4015.7500002346933,0.98510027
4015.8000002354383,1.1240939
4015.8500002361834,1.0996937
4015.9000002369285,1.0537816
4015.9500002376735,1.0538672
4016.0000002384186,1.1010553
4016.0500002391636,1.0479685
4016.1000002399087,1.062308
4016.1500002406538,1.08729
4016.200000241399,1.0668811
4016.250000242144,1.0901715
4016.300000242889,1.1434879
4016.350000243634,1.0513953
4016.400000244379,0.97979516
4016.450000245124,1.0413196
4016.500000245869,1.0110931
4016.550000246614,1.0233096
4016.6000002473593,1.0184853
4016.6500002481043,1.1714894
4016.7000002488494,1.0497639
4016.7500002495944,1.0329897
4016.8000002503395,1.0117548
4016.8500002510846,0.952726
4016.9000002518296,1.0952393
4016.9500002525747,0.9219351
4017.0000002533197,1.1519712
4017.050000254065,1.0545846
4017.10000025481,0.97904795
4017.150000255555,0.9967103
4017.2000002563,0.87983584
4017.250000257045,1.0296104
4017.30000025779,1.086707
4017.350000258535,1.0513132
4017.40000025928,1.0596803
4017.4500002600253,1.0950257
4017.5000002607703,0.9958434
4017.5500002615154,0.94486415
4017.6000002622604,1.0660163
4017.6500002630055,1.07779
4017.7000002637506,1.0270809
4017.7500002644956,1.0531744
4017.8000002652407,1.2164013
4017.8500002659857,1.0479773
4017.900000266731,0.9069538
4017.950000267476,0.9504954
4018.000000268221,0.97427213
4018.050000268966,0.99084777
4018.100000269711,0.96400166
4018.150000270456,0.94547033
4018.200000271201,1.0018374
4018.250000271946,1.0361766
4018.3000002726912,1.0242572
4018.3500002734363,0.93716234
4018.4000002741814,0.89069086
4018.4500002749264,0.9932529
4018.5000002756715,0.97309923
4018.5500002764165,0.97157574
4018.6000002771616,0.95228094
4018.6500002779067,0.91414315
4018.7000002786517,0.96561
4018.7500002793968,1.0213388
4018.800000280142,0.9584483
4018.850000280887,1.0714663
4018.900000281632,0.9858053
4018.950000282377,1.0742297
4019.000000283122,1.0856092
4019.050000283867,1.0094606
4019.100000284612,1.018054
4019.1500002853572,0.9240337
4019.2000002861023,0.9528562
4019.2500002868474,1.0049858
4019.3000002875924,1.0367359
4019.3500002883375,0.92965037
4019.4000002890825,0.96740615
4019.4500002898276,0.98481035
4019.5000002905726,0.99245286
4019.5500002913177,1.0078735
4019.6000002920628,1.1363614
4019.650000292808,1.0324649
4019.700000293553,1.0282086
4019.750000294298,1.0168126
4019.800000295043,0.8887434
4019.850000295788,0.9696632
4019.900000296533,1.017707
4019.950000297278,0.99966633
4020.000000298023,1.0262158
4020.0500002987683,1.053681
4020.1000002995133,0.94885397
4020.1500003002584,0.961064
4020.2000003010035,0.9711215
4020.2500003017485,1.014986
4020.3000003024936,1.0229005
4020.3500003032386,0.97931916
4020.4000003039837,1.118026
4020.4500003047287,1.0349374
4020.500000305474,1.0584682
4020.550000306219,0.9819797
4020.600000306964,1.014187
4020.650000307709,1.0341628
4020.700000308454,0.9796662
4020.750000309199,1.0759996
4020.800000309944,1.0182481
4020.850000310689,0.92760384
4020.9000003114343,0.9719887
4020.9500003121793,0.99629647
4021.0000003129244,1.0383979
4021.0500003136694,1.0726095
4021.1000003144145,0.99597293
4021.1500003151596,1.016526
4021.2000003159046,1.0321037
4021.2500003166497,0.98934186
4021.3000003173947,0.9193659
4021.35000031814,0.95651037
4021.400000318885,0.9918551
4021.45000031963,0.958267
4021.500000320375,0.9387283
4021.55000032112,1.051839
4021.600000321865,1.0411252
4021.65000032261,1.0569705
4021.700000323355,0.9893287
4021.7500003241003,0.9231959
4021.8000003248453,0.8662052
4021.8500003255904,0.83544564
4021.9000003263354,0.843626
4021.9500003270805,0.90944
4022.0000003278255,1.0143083
4022.0500003285706,1.0173407
4022.1000003293157,0.96286374
4022.1500003300607,1.0874697
4022.200000330806,1.622324
4022.250000331551,1.6484673
4022.300000332296,0.9822039
4022.350000333041,0.9791792
4022.400000333786,1.0406073
4022.450000334531,1.0347085
4022.500000335276,0.99124056
4022.550000336021,1.0010523
4022.6000003367662,1.0549588
4022.6500003375113,1.0383941
4022.7000003382564,1.0774242
4022.7500003390014,0.99260134
4022.8000003397465,0.9015902
4022.8500003404915,1.0298861
4022.9000003412366,1.0399102
4022.9500003419816,1.0091906
4023.0000003427267,0.9544949
4023.0500003434718,0.97189367
4023.100000344217,1.0456854
4023.150000344962,1.0119882
4023.200000345707,1.0306273
4023.250000346452,0.9533593
4023.300000347197,1.0172379
4023.350000347942,0.9243828
4023.400000348687,0.9373202
4023.4500003494322,1.0726737
4023.5000003501773,0.9872165
4023.5500003509223,1.0516491
4023.6000003516674,1.0203142
4023.6500003524125,1.0365603
4023.7000003531575,1.0886031
4023.7500003539026,0.97993684
4023.8000003546476,1.0085838
4023.8500003553927,1.0143652
4023.9000003561378,1.0918597
4023.950000356883,0.9482793
4024.000000357628,1.0533553
4024.050000358373,1.0144151
4024.100000359118,0.9869297
4024.150000359863,0.96749824
4024.200000360608,0.97225136
4024.250000361353,0.96799004
4024.300000362098,0.9988212
4024.3500003628433,0.9656996
4024.4000003635883,0.9612024
4024.4500003643334,1.0639329
4024.5000003650784,0.9023594
4024.5500003658235,0.9130381
4024.6000003665686,1.0190934
4024.6500003673136,0.8900424
4024.7000003680587,0.98050493
4024.7500003688037,0.9547596
4024.800000369549,0.96135455
4024.850000370294,0.9404375
4024.900000371039,0.9324156
4024.950000371784,1.0534706
4025.000000372529,0.93226177
4025.050000373274,0.89950174
4025.100000374019,0.8849626
4025.150000374764,0.8856858
4025.2000003755093,0.9780864
4025.2500003762543,1.0674076
4025.3000003769994,0.997912
4025.3500003777444,1.0559442
4025.4000003784895,0.9027289
4025.4500003792346,0.91995686
4025.5000003799796,1.0423944
4025.5500003807247,0.97837955
4025.6000003814697,0.9257639
