Longitud de onda (Å),espectro
4000.0,0.9495986
4000.050000000745,0.9402059
4000.10000000149,0.9377129
4000.150000002235,0.95169204
4000.2000000029802,0.93871975
4000.2500000037253,0.96870685
4000.3000000044703,0.9873324
4000.3500000052154,0.99537486
4000.4000000059605,0.96623665
4000.4500000067055,0.97673905
4000.5000000074506,0.999383
4000.5500000081956,0.99619657
4000.6000000089407,0.97400844
4000.6500000096858,0.98974633
4000.700000010431,1.0021632
4000.750000011176,0.9957569
4000.800000011921,1.003432
4000.850000012666,1.0023972
4000.900000013411,0.99993753
4000.950000014156,0.99189425
4001.000000014901,0.9782799
4001.050000015646,0.97785205
4001.1000000163913,0.9954903
4001.1500000171363,0.9880061
4001.2000000178814,0.9934774
4001.2500000186265,0.98748463
4001.3000000193715,0.99396807
4001.3500000201166,0.9939025
4001.4000000208616,0.970633
4001.4500000216067,0.98533046
4001.5000000223517,0.9834388
4001.550000023097,0.98875314
4001.600000023842,0.9885698
4001.650000024587,0.9819084
4001.700000025332,0.996124
4001.750000026077,0.98637456
4001.800000026822,0.9733162
4001.850000027567,0.97914964
4001.900000028312,0.9953701
4001.9500000290573,0.9797007
4002.0000000298023,0.96984535
4002.0500000305474,0.98884547
4002.1000000312924,0.98448867
4002.1500000320375,0.9833146
4002.2000000327826,1.0023478
4002.2500000335276,0.96115243
4002.3000000342727,0.95818835
4002.3500000350177,0.9670009
4002.400000035763,0.9723929
4002.450000036508,0.9695524
4002.500000037253,0.9862561
4002.550000037998,0.972884
4002.600000038743,0.96243465
4002.650000039488,0.9808932
4002.700000040233,0.9843512
4002.750000040978,0.99355626
4002.8000000417233,1.0025425
4002.8500000424683,0.9929568
4002.9000000432134,0.9610734
4002.9500000439584,0.98669386
4003.0000000447035,0.9912223
4003.0500000454485,0.9594655
4003.1000000461936,0.9698457
4003.1500000469387,0.98117536
4003.2000000476837,0.9714618
4003.250000048429,0.9591175
4003.300000049174,0.96262187
4003.350000049919,0.9847876
4003.400000050664,0.9762414
4003.450000051409,0.9819267
4003.500000052154,0.96739554
4003.550000052899,0.9784767
4003.600000053644,1.0023677
4003.6500000543892,0.9990975
4003.7000000551343,0.9907447
4003.7500000558794,0.98637325
4003.8000000566244,0.9940803
4003.8500000573695,0.9901343
4003.9000000581145,1.006259
4003.9500000588596,0.9943963
4004.0000000596046,1.0130327
4004.0500000603497,0.9860739
4004.1000000610948,0.9893457
4004.15000006184,0.9805016
4004.200000062585,0.994226
4004.25000006333,1.0149632
4004.300000064075,0.9896985
4004.35000006482,1.000567
4004.400000065565,0.98606926
4004.45000006631,0.98358536
4004.500000067055,0.9822127
4004.5500000678003,0.9914701
4004.6000000685453,1.0209993
4004.6500000692904,0.983215
4004.7000000700355,0.9917059
4004.7500000707805,0.98921424
4004.8000000715256,0.986877
4004.8500000722706,0.9859133
4004.9000000730157,0.9763913
4004.9500000737607,1.0221046
4005.000000074506,1.0098082
4005.050000075251,0.9958077
4005.100000075996,1.0100268
4005.150000076741,0.98784536
4005.200000077486,1.0042573
4005.250000078231,1.0032257
4005.300000078976,0.9985633
4005.350000079721,0.9846126
4005.4000000804663,0.9819126
4005.4500000812113,0.992453
4005.5000000819564,1.0045259
4005.5500000827014,0.9841484
4005.6000000834465,0.99106836
4005.6500000841916,0.97433496
4005.7000000849366,0.9846547
4005.7500000856817,0.99018735
4005.8000000864267,0.9695584
4005.850000087172,1.0048481
4005.900000087917,0.9876042
4005.950000088662,0.9901977
4006.000000089407,0.9910858
4006.050000090152,0.969465
4006.100000090897,0.999646
4006.150000091642,1.0172677
4006.200000092387,0.9878937
4006.2500000931323,0.9926589
4006.3000000938773,0.9933046
4006.3500000946224,0.9979912
4006.4000000953674,0.97912586
4006.4500000961125,0.98792136
4006.5000000968575,1.0167537
4006.5500000976026,1.0234942
4006.6000000983477,1.005775
4006.6500000990927,0.99316025
4006.700000099838,0.98619574
4006.750000100583,0.99708956
4006.800000101328,1.013959
4006.850000102073,1.0144444
4006.900000102818,0.9842592
4006.950000103563,1.0015396
4007.000000104308,1.0120772
4007.050000105053,0.99890137
4007.1000001057982,0.9960598
4007.1500001065433,0.98859555
4007.2000001072884,1.0153441
4007.2500001080334,0.9960691
4007.3000001087785,0.998559
4007.3500001095235,1.0047978
4007.4000001102686,0.9972015
4007.4500001110137,0.98903245
4007.5000001117587,0.99916506
4007.5500001125038,0.98817325
4007.600000113249,0.9963758
4007.650000113994,1.0002226
4007.700000114739,1.0004411
4007.750000115484,0.9911316
4007.800000116229,0.9729222
4007.850000116974,0.98861194
4007.900000117719,0.9862187
4007.9500001184642,0.98458445
4008.0000001192093,1.0046957
4008.0500001199543,0.99650973
4008.1000001206994,0.99275964
4008.1500001214445,1.0044204
4008.2000001221895,1.0217218
4008.2500001229346,1.029764
4008.3000001236796,0.9952351
4008.3500001244247,1.0156504
4008.4000001251698,1.0014298
4008.450000125915,1.0116582
4008.50000012666,0.99786794
4008.550000127405,0.9916472
4008.60000012815,0.98795944
4008.650000128895,0.99642223
4008.70000012964,0.9865503
4008.750000130385,0.99036145
4008.80000013113,1.0049764
4008.8500001318753,0.99962056
4008.9000001326203,0.9941408
4008.9500001333654,1.0009004
4009.0000001341105,0.99868006
4009.0500001348555,0.9921343
4009.1000001356006,0.9925697
4009.1500001363456,0.98519534
4009.2000001370907,0.9929019
4009.2500001378357,0.99298126
4009.300000138581,0.99644285
4009.350000139326,0.991698
4009.400000140071,0.9905614
4009.450000140816,1.0044184
4009.500000141561,1.0026507
4009.550000142306,0.9781552
4009.600000143051,0.98715883
4009.650000143796,0.99044526
4009.7000001445413,1.0045047
