Longitud de onda (Å),espectro
4000.0,0.97077614
4000.050000000745,0.9277671
4000.10000000149,0.9422848
4000.150000002235,0.9946792
4000.2000000029802,0.9956419
4000.2500000037253,0.9763234
4000.3000000044703,1.0071536
4000.3500000052154,0.9841923
4000.4000000059605,0.95935214
4000.4500000067055,0.9644865
4000.5000000074506,0.9424504
4000.5500000081956,0.9740748
4000.6000000089407,0.9528693
4000.6500000096858,0.9249619
4000.700000010431,0.9851536
4000.750000011176,0.9968551
4000.800000011921,0.95318943
4000.850000012666,0.94789547
4000.900000013411,0.9831917
4000.950000014156,0.99671304
4001.000000014901,1.0081731
4001.050000015646,0.95197964
4001.1000000163913,0.9791241
4001.1500000171363,0.9600066
4001.2000000178814,0.9537575
4001.2500000186265,1.0226073
4001.3000000193715,0.9677619
4001.3500000201166,0.9154754
4001.4000000208616,0.97370726
4001.4500000216067,0.9513906
4001.5000000223517,1.0032778
4001.550000023097,1.0188534
4001.600000023842,1.0107245
4001.650000024587,0.9973545
4001.700000025332,1.016718
4001.750000026077,0.9635
4001.800000026822,0.9138823
4001.850000027567,0.9679702
4001.900000028312,0.9830391
4001.9500000290573,0.96422225
4002.0000000298023,1.0171547
4002.0500000305474,0.96040344
4002.1000000312924,0.97487456
4002.1500000320375,0.93171126
4002.2000000327826,1.0013456
4002.2500000335276,0.981571
4002.3000000342727,0.95361614
4002.3500000350177,0.98293304
4002.400000035763,0.98492646
4002.450000036508,0.980892
4002.500000037253,0.9925317
4002.550000037998,0.9971638
4002.600000038743,0.9626376
4002.650000039488,0.9494876
4002.700000040233,0.9768109
4002.750000040978,0.97678006
4002.8000000417233,0.98241943
4002.8500000424683,1.0169516
4002.9000000432134,1.0134647
4002.9500000439584,1.000522
4003.0000000447035,0.98951125
4003.0500000454485,0.9769115
4003.1000000461936,0.992768
4003.1500000469387,0.96251994
4003.2000000476837,0.9871786
4003.250000048429,0.98645955
4003.300000049174,0.96678376
4003.350000049919,1.0065807
4003.400000050664,0.95332235
4003.450000051409,0.9696187
4003.500000052154,0.98902065
4003.550000052899,1.0013857
4003.600000053644,0.94251597
4003.6500000543892,0.9450189
4003.7000000551343,0.98528117
4003.7500000558794,0.97606385
4003.8000000566244,0.96415955
4003.8500000573695,0.97446996
4003.9000000581145,1.0018753
4003.9500000588596,0.9866956
4004.0000000596046,0.9704425
4004.0500000603497,0.9828038
4004.1000000610948,0.97079575
4004.15000006184,0.963411
4004.200000062585,0.9781601
4004.25000006333,0.9682173
4004.300000064075,0.9663804
4004.35000006482,0.9890738
4004.400000065565,0.9949466
4004.45000006631,0.97450817
4004.500000067055,0.9754676
4004.5500000678003,0.99177825
4004.6000000685453,1.0158587
4004.6500000692904,0.98489916
4004.7000000700355,1.0068631
4004.7500000707805,0.97509044
4004.8000000715256,1.017254
4004.8500000722706,1.0156441
4004.9000000730157,0.9817776
4004.9500000737607,1.0122741
4005.000000074506,1.0156631
4005.050000075251,0.99657077
4005.100000075996,0.9867393
4005.150000076741,0.9886561
4005.200000077486,0.97524875
4005.250000078231,0.9837299
