Longitud de onda (Å),espectro
4000.0,1.0039487
4000.050000000745,0.9201774
4000.10000000149,1.0973548
4000.150000002235,1.0478512
4000.2000000029802,0.8493874
4000.2500000037253,0.51406157
4000.3000000044703,0.43253678
4000.3500000052154,0.6162585
4000.4000000059605,0.45684162
4000.4500000067055,0.34974536
4000.5000000074506,0.40249822
4000.5500000081956,0.7018207
4000.6000000089407,1.0782655
4000.6500000096858,1.1916212
4000.700000010431,1.1328291
4000.750000011176,1.087711
4000.800000011921,0.9788864
4000.850000012666,1.1098732
4000.900000013411,1.1089447
4000.950000014156,1.0742955
4001.000000014901,1.0080209
4001.050000015646,0.82392836
4001.1000000163913,0.5342072
4001.1500000171363,0.46573338
4001.2000000178814,0.49290946
4001.2500000186265,0.78681797
4001.3000000193715,0.9798239
4001.3500000201166,1.0556306
4001.4000000208616,0.77847993
4001.4500000216067,0.6664558
4001.5000000223517,0.767844
4001.550000023097,0.87108874
4001.600000023842,0.63657176
4001.650000024587,0.34670684
4001.700000025332,0.27568087
4001.750000026077,0.5144054
4001.800000026822,1.0535567
4001.850000027567,1.2233789
4001.900000028312,1.0207461
4001.9500000290573,1.0117784
4002.0000000298023,0.9849599
4002.0500000305474,0.8928094
4002.1000000312924,0.9134847
4002.1500000320375,0.9794153
4002.2000000327826,1.1510158
4002.2500000335276,1.1750295
4002.3000000342727,1.1202168
4002.3500000350177,0.9437351
4002.400000035763,0.7201652
4002.450000036508,0.5761763
4002.500000037253,0.57366544
4002.550000037998,0.7271167
4002.600000038743,0.8503799
4002.650000039488,0.6931505
4002.700000040233,0.7548656
4002.750000040978,1.1306002
4002.8000000417233,1.0598965
4002.8500000424683,0.91351616
4002.9000000432134,0.61447734
4002.9500000439584,0.5520457
4003.0000000447035,0.9097355
4003.0500000454485,1.197905
4003.1000000461936,1.0710816
4003.1500000469387,1.0933174
4003.2000000476837,1.0326225
4003.250000048429,1.042321
4003.300000049174,1.1375438
4003.350000049919,1.1338336
4003.400000050664,1.3419338
4003.450000051409,1.1208234
4003.500000052154,0.9559522
4003.550000052899,0.8608122
4003.600000053644,0.9071519
4003.6500000543892,1.0162051
4003.7000000551343,0.8946189
4003.7500000558794,0.49162847
4003.8000000566244,0.4753496
4003.8500000573695,0.74031615
4003.9000000581145,0.88692933
4003.9500000588596,0.918134
4004.0000000596046,0.76364475
4004.0500000603497,0.9648584
4004.1000000610948,1.0727711
4004.15000006184,0.9825746
